product_id,category,avg_price
443,Beauty,111.87173913043478
444,Grocery,97.32875
445,Clothing,118.484375
446,Grocery,110.95416666666667
447,Electronics,160.73083333333332
448,Clothing,56.356
449,Sports,112.74058823529411
450,Grocery,131.2665
451,Sports,80.91285714285715
452,Clothing,85.42263157894736
453,Electronics,174.39818181818183
454,Electronics,156.82125
455,Toys,99.4725
456,Beauty,92.52952380952381
457,Clothing,62.71125
458,Clothing,106.33687499999999
459,Electronics,186.52388888888888
460,Clothing,146.57076923076923
461,Grocery,66.348
462,Home,106.90380952380953
463,Books,105.54565217391306
464,Clothing,76.67935483870967
465,Home,95.542
466,Clothing,83.831875
467,Clothing,97.68714285714287
468,Clothing,111.97130434782609
469,Sports,84.529375
470,Grocery,92.91148148148149
471,Grocery,80.88545454545455
472,Clothing,64.952
473,Books,90.244
474,Home,97.01346153846154
475,Beauty,91.46062500000001
476,Home,141.44703703703703
477,Clothing,95.56210526315789
478,Sports,144.34
479,Sports,106.79444444444444
480,Books,95.1828
481,Clothing,126.17880000000001
482,Clothing,64.6375
483,Electronics,164.99578947368423
484,Beauty,62.00777777777778
485,Sports,86.99705882352941
486,Grocery,41.06857142857143
487,Clothing,88.43653846153846
488,Electronics,91.77235294117646
489,Clothing,83.5
490,Clothing,84.71055555555556
491,Clothing,87.37
492,Clothing,85.41142857142856
493,Toys,122.22166666666665
494,Electronics,121.45761904761903
495,Clothing,90.61266666666667
496,Home,115.108125
497,Clothing,103.36631578947369
498,Clothing,75.216875
499,Clothing,73.67307692307692
500,Books,68.72944444444444
